% name: ts
% type: matrix
% rows: 1381
% columns: 58
0.000000 0.640000 0.640000 0.000000 0.320000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.640000 0.000000 0.000000 0.000000 0.320000 0.000000 1.290000 1.930000 0.000000 0.960000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.778000 0.000000 0.000000 3.756000 61.000000 278.000000 1.000000 
0.000000 0.000000 0.000000 0.000000 0.630000 0.000000 0.310000 0.630000 0.310000 0.630000 0.310000 0.310000 0.310000 0.000000 0.000000 0.310000 0.000000 0.000000 3.180000 0.000000 0.310000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.137000 0.000000 0.137000 0.000000 0.000000 3.537000 40.000000 191.000000 1.000000 
0.150000 0.000000 0.460000 0.000000 0.610000 0.000000 0.300000 0.000000 0.920000 0.760000 0.760000 0.920000 0.000000 0.000000 0.000000 0.000000 0.000000 0.150000 1.230000 3.530000 2.000000 0.000000 0.000000 0.150000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.150000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.300000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.271000 0.000000 0.181000 0.203000 0.022000 9.744000 445.000000 1257.000000 1.000000 
0.000000 0.690000 0.340000 0.000000 0.340000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.690000 0.000000 0.000000 0.000000 0.340000 0.000000 1.390000 2.090000 0.000000 1.040000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.056000 0.000000 0.786000 0.000000 0.000000 3.728000 61.000000 261.000000 1.000000 
0.000000 0.000000 1.420000 0.000000 0.710000 0.350000 0.000000 0.350000 0.000000 0.710000 0.000000 0.350000 0.000000 0.000000 0.000000 5.350000 0.000000 0.000000 3.210000 0.000000 2.850000 0.000000 0.350000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.102000 0.000000 0.357000 0.000000 0.000000 1.971000 24.000000 205.000000 1.000000 
0.000000 0.420000 0.420000 0.000000 1.270000 0.000000 0.420000 0.000000 0.000000 1.270000 0.000000 0.000000 0.000000 0.000000 0.000000 1.270000 0.000000 0.000000 1.700000 0.420000 1.270000 0.000000 0.000000 0.420000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.270000 0.000000 0.000000 0.420000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.063000 0.000000 0.572000 0.063000 0.000000 5.659000 55.000000 249.000000 1.000000 
0.000000 0.000000 0.000000 0.000000 0.940000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.880000 0.000000 2.830000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.428000 0.000000 0.000000 4.652000 31.000000 107.000000 1.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.729000 0.000000 0.729000 0.000000 0.000000 3.833000 9.000000 23.000000 1.000000 
0.000000 0.000000 0.000000 0.000000 2.940000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 2.940000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.404000 0.404000 0.000000 0.809000 0.000000 0.000000 4.857000 12.000000 34.000000 1.000000 
0.000000 0.000000 0.000000 0.000000 1.160000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.580000 0.000000 0.000000 0.000000 1.160000 0.000000 1.160000 1.160000 0.000000 1.750000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.133000 0.000000 0.667000 0.000000 0.000000 1.131000 5.000000 69.000000 1.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 3.330000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.352000 0.000000 0.352000 0.000000 0.000000 4.000000 11.000000 36.000000 1.000000 
0.000000 0.480000 0.480000 0.000000 0.480000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.970000 0.000000 0.000000 0.000000 0.480000 0.000000 0.970000 1.460000 0.000000 0.970000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.080000 0.000000 0.963000 0.000000 0.000000 3.100000 61.000000 186.000000 1.000000 
0.000000 0.410000 1.660000 0.000000 0.410000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.410000 0.000000 0.000000 0.000000 0.410000 0.000000 0.830000 2.080000 0.000000 1.250000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.410000 0.000000 0.000000 0.000000 0.000000 0.068000 0.000000 0.750000 0.000000 0.000000 3.851000 121.000000 285.000000 1.000000 
0.000000 0.000000 0.000000 0.000000 0.520000 0.000000 0.260000 0.520000 0.000000 0.260000 0.260000 0.520000 0.000000 0.000000 0.000000 0.260000 1.560000 0.260000 1.820000 2.080000 0.260000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.073000 0.000000 0.813000 0.036000 0.147000 2.145000 38.000000 339.000000 1.000000 
0.150000 0.450000 1.050000 0.000000 0.450000 0.000000 0.000000 1.810000 0.600000 0.750000 0.000000 0.900000 0.300000 0.000000 0.300000 0.000000 0.000000 0.000000 4.070000 0.000000 1.510000 0.000000 0.000000 0.300000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.150000 0.000000 0.000000 0.000000 0.000000 0.250000 0.000000 1.318000 0.068000 0.000000 5.301000 130.000000 774.000000 1.000000 
0.180000 0.000000 0.180000 0.000000 1.570000 0.360000 0.060000 0.060000 0.060000 0.120000 0.060000 0.540000 0.300000 0.060000 0.000000 0.000000 0.720000 0.060000 4.540000 0.240000 1.090000 0.000000 0.840000 0.060000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.060000 0.000000 0.060000 0.000000 0.000000 0.000000 0.010000 0.052000 0.000000 0.010000 0.167000 0.000000 1.733000 12.000000 442.000000 1.000000 
0.000000 1.920000 0.000000 0.000000 1.920000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.920000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.920000 0.000000 3.840000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 2.750000 12.000000 33.000000 1.000000 
